Number of nodes 100000 
512 : 82.872710 4386.132846 
513 : 373.278422 1647.803300 
514 : 80.278930 2858.296170 
515 : 261.137560 2397.680036 
516 : 195.248828 3487.590150 
517 : 37.847584 4306.068883 
518 : 386.074948 2912.038412 
519 : 364.584833 1692.051012 
520 : 352.118684 3781.680767 
521 : 4.305596 1158.147708 
522 : 41.707992 2267.659192 
523 : 356.915739 2732.597818 
524 : 371.917134 111.353683 
525 : 364.785118 184.816331 
526 : 137.862977 4838.054015 
527 : 88.134865 4582.638384 
528 : 234.237100 3072.489358 
529 : 88.000719 3348.619338 
530 : 213.244268 2585.091967 
531 : 14.652922 1121.479014 
532 : 343.087267 2884.254296 
533 : 292.200745 638.703791 
534 : 156.814026 1440.722651 
535 : 332.442906 750.256828 
536 : 67.686467 3896.471714 
537 : 339.787438 4817.707872 
538 : 111.393362 1659.890283 
539 : 352.299087 1628.001948 
540 : 135.006010 3341.860789 
541 : 42.681768 785.842514 
542 : 99.700254 2853.435181 
543 : 65.183481 69.617251 
544 : 321.915441 1627.046669 
545 : 180.939621 1673.086002 
546 : 219.232394 4857.221760 
547 : 174.889473 434.789729 
548 : 60.755424 1552.879938 
549 : 178.709846 3023.592198 
550 : 183.760535 1070.856699 
551 : 177.430578 2576.054638 
552 : 289.545147 3154.599361 
553 : 332.407665 6.003115 
554 : 338.016287 251.172939 
555 : 47.063182 3809.774526 
556 : 329.741966 2257.261952 
557 : 246.068577 1544.902505 
558 : 162.149096 4682.749280 
559 : 354.573115 1931.694109 
560 : 294.092055 74.117073 
561 : 396.454138 3737.342010 
562 : 253.888516 225.695837 
563 : 324.157471 2117.901359 
564 : 17.592633 2299.332262 
565 : 381.156214 1251.142865 
566 : 39.687498 4821.367962 
567 : 318.875456 1997.690681 
568 : 292.567351 4171.625704 
569 : 289.179214 2630.950807 
570 : 281.064923 3886.543185 
571 : 119.150449 1251.974582 
572 : 239.052705 1609.214621 
573 : 11.719459 2867.745552 
574 : 353.843021 3910.692672 
575 : 146.419492 3174.328471 
576 : 138.834641 312.003067 
577 : 207.651717 4685.727721 
578 : 241.227207 3408.409024 
579 : 183.293140 3273.756262 
580 : 26.230982 4328.880880 
581 : 57.661288 3160.840560 
582 : 388.319148 3165.924681 
583 : 295.381571 1041.546268 
584 : 344.826712 1849.145577 
585 : 305.869066 2019.846445 
586 : 139.125598 1534.959758 
587 : 243.204032 2146.694079 
588 : 273.468756 530.287705 
589 : 258.699595 105.758747 
590 : 133.901648 2253.345925 
591 : 183.211884 3712.893468 
592 : 198.822636 634.544776 
593 : 307.389061 2005.968571 
594 : 159.229619 3544.053022 
595 : 85.476427 3272.497595 
596 : 89.699493 623.721573 
597 : 45.506268 426.021512 
598 : 43.213959 3044.047023 
599 : 359.614671 2951.813868 
600 : 63.264141 3052.563897 
601 : 223.784848 3812.080361 
602 : 283.172278 4886.904616 
603 : 263.750727 3821.369102 
604 : 67.914956 2527.600127 
605 : 265.206739 2706.058631 
606 : 258.000599 226.857901 
607 : 26.632815 2233.262557 
608 : 326.804311 4702.741389 
609 : 147.248458 4795.429315 
610 : 249.512440 3697.747038 
611 : 273.817153 979.814896 
612 : 144.838188 4870.379564 
613 : 299.557732 120.767358 
614 : 42.335128 4042.150884 
615 : 278.664658 4188.497592 
616 : 352.643148 2869.218072 
617 : 304.026784 1307.204586 
618 : 98.284816 660.232709 
619 : 244.430687 194.562876 
620 : 313.641719 3250.597197 
621 : 14.080718 182.876647 
622 : 239.203258 1850.740506 
623 : 202.217143 2733.992010 
624 : 232.359970 3761.551566 
625 : 395.080972 1498.422618 
626 : 317.802638 851.988778 
627 : 197.251141 2433.195801 
628 : 110.562568 1536.677246 
629 : 199.303885 4455.277750 
630 : 262.102704 4170.005898 
631 : 7.964294 1158.816648 
632 : 272.064678 2634.567451 
633 : 134.552680 394.606233 
634 : 167.103269 2982.260663 
635 : 16.002071 3626.836576 
636 : 181.070059 4489.897242 
637 : 337.007272 3416.737771 
638 : 283.818307 1863.401036 
639 : 70.542894 109.850561 
640 : 118.299993 2320.999381 
641 : 102.361090 2180.368292 
642 : 157.508297 4487.620331 
643 : 353.789543 1360.720024 
644 : 273.189967 693.745105 
645 : 355.856233 4740.279416 
646 : 257.458890 4719.639712 
647 : 364.303753 1087.489059 
648 : 356.120564 1344.378424 
649 : 360.951621 4464.514251 
650 : 194.321118 2830.193901 
651 : 188.432681 4046.723491 
652 : 195.053519 4979.933143 
653 : 349.533748 1505.848258 
654 : 396.691995 1110.538795 
655 : 25.477001 787.624524 
656 : 134.478406 1686.718973 
657 : 399.415394 3045.867355 
658 : 155.950950 3732.459737 
659 : 240.665555 2584.887234 
660 : 137.813580 3027.918035 
661 : 60.023016 1486.843681 
662 : 347.914840 3802.086135 
663 : 330.508619 1108.713421 
664 : 305.824816 3234.125789 
665 : 353.926435 2415.689711 
666 : 155.175594 2367.252249 
667 : 10.043568 157.911037 
668 : 361.912785 1479.452031 
669 : 131.869625 1479.002224 
670 : 223.452104 2458.564287 
671 : 361.955449 3327.141320 
672 : 380.403562 4126.140435 
673 : 14.560721 1839.660792 
674 : 150.478579 1457.542412 
675 : 225.120966 21.840024 
676 : 300.066785 1616.678936 
677 : 14.575922 3520.287963 
678 : 146.893648 2620.820522 
679 : 123.375980 4307.978531 
680 : 175.447730 4769.121658 
681 : 274.515207 3831.908350 
682 : 318.086643 420.025409 
683 : 171.862828 3225.131658 
684 : 297.316838 521.891241 
685 : 381.023329 2919.067354 
686 : 56.513895 1345.409924 
687 : 202.637416 87.540849 
688 : 236.883074 4220.772711 
689 : 178.288696 3720.628148 
690 : 204.136250 3969.075296 
691 : 301.304531 1539.960659 
692 : 348.998914 3415.467420 
693 : 181.508579 2622.432274 
694 : 324.642833 1541.918726 
695 : 291.763866 4939.346227 
696 : 288.926055 1200.808737 
697 : 129.275684 4864.301945 
698 : 299.651597 2757.611772 
699 : 316.356833 4349.189240 
700 : 3.044170 2944.954516 
701 : 178.095293 4881.612891 
702 : 34.899169 4973.329017 
703 : 274.666659 3920.609757 
704 : 266.585640 4634.523152 
705 : 56.863973 2047.548988 
706 : 25.956645 3822.378050 
707 : 142.509909 4914.741643 
708 : 92.469957 4860.224146 
709 : 46.750553 4006.492021 
710 : 388.296369 2057.892193 
711 : 306.679654 4618.166160 
712 : 24.009575 2360.317862 
713 : 135.433513 3815.984101 
714 : 395.284427 3933.908536 
715 : 35.702367 3984.062818 
716 : 103.276514 137.632338 
717 : 281.113930 2028.755788 
718 : 36.636767 1605.245498 
719 : 265.507867 665.893910 
720 : 230.576199 2642.915984 
721 : 230.194674 2533.444526 
722 : 7.216652 925.650954 
723 : 209.496844 651.119835 
724 : 193.730444 576.651985 
725 : 207.929780 3624.374956 
726 : 348.466608 2503.788882 
727 : 284.097801 3889.718931 
728 : 192.559061 3020.194662 
729 : 314.424302 2815.495185 
730 : 142.890884 1230.947353 
731 : 344.359673 4180.294867 
732 : 311.636938 2866.376354 
733 : 58.272239 84.446021 
734 : 297.202957 2909.026114 
735 : 174.789060 64.881490 
736 : 327.673853 2253.504266 
737 : 314.497149 1657.314990 
738 : 271.283927 1520.925605 
739 : 395.243436 1999.587526 
740 : 196.123807 4739.328760 
741 : 325.239104 2698.398029 
742 : 339.110989 1392.652340 
743 : 62.640987 4054.307312 
744 : 294.775394 437.501383 
745 : 279.074539 3155.232676 
746 : 156.056506 1628.395962 
747 : 309.387771 4766.082894 
748 : 8.656613 3002.492879 
749 : 395.573385 2450.068053 
750 : 132.017488 566.981526 
751 : 388.123300 4202.456599 
752 : 325.507772 3072.264387 
753 : 307.354381 2530.874878 
754 : 130.291759 4845.877694 
755 : 166.032667 4828.244307 
756 : 280.013290 1408.966306 
757 : 7.168782 3574.451188 
758 : 153.938432 433.445958 
759 : 373.525430 3808.490423 
760 : 58.457646 3755.882127 
761 : 145.182178 596.341046 
762 : 309.661528 243.090725 
763 : 63.665881 3124.120426 
764 : 369.213057 3525.032488 
765 : 149.428901 1447.474080 
766 : 46.932734 1196.555811 
767 : 384.135230 3650.455232 
768 : 342.863166 777.811342 
769 : 357.972325 2427.798635 
770 : 118.090202 4176.364968 
771 : 173.357752 1337.006956 
772 : 104.960105 3492.931770 
773 : 201.224331 913.766214 
774 : 160.069929 173.303495 
775 : 320.985149 1339.080009 
776 : 144.377537 2137.020102 
777 : 154.487358 1257.058157 
778 : 273.218073 3085.850754 
779 : 399.206525 3839.250778 
780 : 286.757404 2464.075930 
781 : 257.048393 94.819655 
782 : 47.690944 703.724633 
783 : 156.874090 211.473253 
784 : 153.495111 2331.856946 
785 : 271.871853 1232.073413 
786 : 30.585173 3257.307230 
787 : 223.412648 4355.127715 
788 : 82.455485 1566.660788 
789 : 332.373406 2278.737413 
790 : 300.814142 1552.587811 
791 : 224.353373 4881.618997 
792 : 86.443761 1343.866973 
793 : 367.188090 467.142638 
794 : 78.955244 796.373125 
795 : 192.183266 2656.463444 
796 : 1.414785 1605.583327 
797 : 291.542176 1352.212213 
798 : 281.491439 748.854436 
799 : 265.782662 1919.443477 
800 : 294.311856 1361.212270 
801 : 374.241416 644.620971 
802 : 226.067202 1155.574022 
803 : 257.921291 3451.251934 
804 : 292.693374 2719.329580 
805 : 135.666249 2203.315462 
806 : 333.499214 1086.023722 
807 : 357.259621 3236.673130 
808 : 162.182103 3289.900066 
809 : 52.988307 977.807986 
810 : 366.416753 4011.964440 
811 : 330.323496 3079.713472 
812 : 150.377580 2144.992689 
813 : 84.857121 2657.823904 
814 : 137.182657 4142.074794 
815 : 37.591788 2137.940887 
816 : 234.870735 4276.374724 
817 : 336.349573 4953.442496 
818 : 173.761814 158.070841 
819 : 338.880740 4567.691086 
820 : 33.417478 818.879397 
821 : 252.055429 1147.712643 
822 : 164.756822 2808.516341 
823 : 260.034104 687.156181 
824 : 304.941764 3692.946723 
825 : 130.478460 2647.108291 
826 : 33.947844 7.311396 
827 : 279.458773 1711.336967 
828 : 381.570506 2505.146761 
829 : 312.660553 3880.048965 
830 : 15.218621 2914.720323 
831 : 237.949773 757.109994 
832 : 326.425746 4855.527154 
833 : 41.483461 3360.470353 
834 : 134.389435 1110.123808 
835 : 279.445285 564.937550 
836 : 30.272481 539.712914 
837 : 282.808442 3352.600659 
838 : 304.480558 4541.105546 
839 : 213.366551 2696.573138 
840 : 140.780235 4426.154665 
841 : 27.092644 1758.012087 
842 : 269.663569 1018.477340 
843 : 46.928221 249.401157 
844 : 120.880687 218.321307 
845 : 236.159933 4946.205296 
846 : 6.062142 3549.180314 
847 : 161.903297 2929.126209 
848 : 56.855183 1425.877784 
849 : 362.914437 3786.380595 
850 : 93.995353 1349.199491 
851 : 232.491855 901.812895 
852 : 24.288797 1403.988143 
853 : 336.860540 4796.721090 
854 : 310.338198 1010.736660 
855 : 360.162722 2780.438818 
856 : 214.446234 755.382774 
857 : 51.032944 4389.295836 
858 : 43.476426 4717.100526 
859 : 363.334471 3014.497062 
860 : 310.083076 3811.553441 
861 : 225.468026 2566.881631 
862 : 205.601931 1657.543697 
863 : 399.523891 331.052912 
864 : 258.502033 89.704717 
865 : 361.191368 1541.222680 
866 : 340.010494 461.643569 
867 : 276.232985 608.226324 
868 : 288.812508 4224.830658 
869 : 151.369455 231.817559 
870 : 129.647720 2731.663928 
871 : 76.353540 1957.512459 
872 : 358.162784 3106.108293 
873 : 294.201076 2925.057891 
874 : 262.917580 2069.855174 
875 : 118.904449 3702.588047 
876 : 266.627091 3882.127666 
877 : 51.361779 3869.908289 
878 : 280.875813 4132.948112 
879 : 271.681738 4151.456858 
880 : 178.635054 4037.504723 
881 : 91.837328 1015.608479 
882 : 299.425214 2197.143396 
883 : 160.297530 2009.572940 
884 : 262.091622 876.587717 
